used distances in angstroms:
	H* dissociation: 1.5
	H2 creation: 0.8
	H3O* creation: 2.9
	HO2* creation: 1.5
	H2O2 creation: 1.2
used time step: 0.1000056249320998 fs

	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #75
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #76
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #77
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #78
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #79
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #80
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #81
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #82
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #83
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #84
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #85
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #86
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #87
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #88
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #89
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #90
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #91
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #92
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #93
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #94
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #95
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #96
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #97
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #98
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #99
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #100
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #101
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #102
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #103
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #104
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #105
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #106
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #107
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #108
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #109
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #110
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #111
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #112
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #113
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #114
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #115
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #116
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #117
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #118
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #119
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #120
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #121
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #122
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #123
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #124
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #125
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #126
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #127
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #128
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #129
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #130
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #131
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #132
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #133
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #134
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #135
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #136
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #137
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #138
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #139
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #140
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #141
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #142
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #143
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #144
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #145
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #146
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #147
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #148
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #149
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #150
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #151
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #152
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #153
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #154
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #155
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #156
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #157
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #158
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #159
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #160
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #161
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #162
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #163
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #164
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #165
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #166
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #167
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #168
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #169
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #170
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #171
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #172
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #173
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #174
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #175
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #176
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #177
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #178
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #179
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #180
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #181
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #182
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #183
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #184
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #185
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
	h3o: 0
	ho2: 0
	h2o2: 0
iteration #186
	h2o: 94
	h_diss: 1
	o_diss: 0
	oh_diss: 1
	h2: 0
